gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
GREM2	Tumor-loss LOCKs	common PMDs	-0.994632867853661	NE2_KYSE510.T	KYSE510	-0.994632867853661
RGS7	Tumor-loss LOCKs	common PMDs	-0.825934452159073	NE2_KYSE510.T	KYSE510	-0.825934452159073
MIR3123	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PLD5	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
NLRP3	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR2B11	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR2W5P	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GCSAML	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR2C3	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PRKCQ	Tumor-loss LOCKs	common PMDs	0.328486259678356	NE2_KYSE510.T	KYSE510	0.328486259678356
PRKCQ-AS1	Tumor-loss LOCKs	common PMDs	0.294251029806134	NE2_KYSE510.T	KYSE510	0.294251029806134
LINC02648	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINP1	Tumor-loss LOCKs	common PMDs	0.911878577057035	NE2_KYSE510.T	KYSE510	0.911878577057035
LINC00706	Tumor-loss LOCKs	common PMDs	-0.697045068991014	NE2_KYSE510.T	KYSE510	-0.697045068991014
LINC02665	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SFMBT2	Tumor-loss LOCKs	common PMDs	-0.511172048831482	NE2_KYSE510.T	KYSE510	-0.511172048831482
LINC02642	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ITIH5	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ARMC3	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
C10orf67	Tumor-loss LOCKs	common PMDs	-0.420249292718875	NE2_KYSE510.T	KYSE510	-0.420249292718875
MKX	Tumor-loss LOCKs	common PMDs	-0.994950017489291	NE2_KYSE510.T	KYSE510	-0.994950017489291
MKX-AS1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ODAD2	Tumor-loss LOCKs	common PMDs	-0.961601403174467	NE2_KYSE510.T	KYSE510	-0.961601403174467
RSU1P2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ANKRD30BP3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR3156-1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR13A1	Tumor-loss LOCKs	common PMDs	-0.985175777010339	NE2_KYSE510.T	KYSE510	-0.985175777010339
FAM25E	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
AGAP4	Tumor-loss LOCKs	common PMDs	0.298736788397694	NE2_KYSE510.T	KYSE510	0.298736788397694
AGAP7P	Tumor-loss LOCKs	common PMDs	-0.643192764023052	NE2_KYSE510.T	KYSE510	-0.643192764023052
HNRNPA1P33	Tumor-loss LOCKs	common PMDs	0.346244712866145	NE2_KYSE510.T	KYSE510	0.346244712866145
NPY4R	Tumor-loss LOCKs	common PMDs	-0.659343206548907	NE2_KYSE510.T	KYSE510	-0.659343206548907
SHLD2P1	Tumor-loss LOCKs	common PMDs	-0.260867387178188	NE2_KYSE510.T	KYSE510	-0.260867387178188
LINC02637	Tumor-loss LOCKs	common PMDs	-0.515358024837092	NE2_KYSE510.T	KYSE510	-0.515358024837092
AGAP13P	Tumor-loss LOCKs	common PMDs	-0.370981956269933	NE2_KYSE510.T	KYSE510	-0.370981956269933
FRMPD2B	Tumor-loss LOCKs	common PMDs	-0.378766176332584	NE2_KYSE510.T	KYSE510	-0.378766176332584
PTPN20	Tumor-loss LOCKs	common PMDs	0.283630725830367	NE2_KYSE510.T	KYSE510	0.283630725830367
AGAP9	Tumor-loss LOCKs	common PMDs	0.255034283486458	NE2_KYSE510.T	KYSE510	0.255034283486458
BMS1P2	Tumor-loss LOCKs	common PMDs	-0.5134404383104	NE2_KYSE510.T	KYSE510	-0.5134404383104
CTSLP2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02675	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SHLD2P3	Tumor-loss LOCKs	common PMDs	-0.643847013549405	NE2_KYSE510.T	KYSE510	-0.643847013549405
NPY4R2	Tumor-loss LOCKs	common PMDs	-0.237145954620393	NE2_KYSE510.T	KYSE510	-0.237145954620393
FAM25C	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
AGAP12P	Tumor-loss LOCKs	common PMDs	-0.894164684210353	NE2_KYSE510.T	KYSE510	-0.894164684210353
WDFY4	Shared LOCKs	common PMDs	-1.00192448775257	NE2_KYSE510.T	KYSE510	-1.00192448775257
LRRC18	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR4294	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
VSTM4	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
FAM170B-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
FAM170B	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TMEM273	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
C10orf71-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
C10orf71	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DRGX	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ASAH2B	Tumor-loss LOCKs	common PMDs	0.185379597722496	NE2_KYSE510.T	KYSE510	0.185379597722496
A1CF	Tumor-loss LOCKs	common PMDs	-0.987430209365495	NE2_KYSE510.T	KYSE510	-0.987430209365495
MIR605	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PHYHIPL	Tumor-loss LOCKs	common PMDs	-0.994917955775752	NE2_KYSE510.T	KYSE510	-0.994917955775752
FAM13C	Tumor-loss LOCKs	common PMDs	-0.998629763137585	NE2_KYSE510.T	KYSE510	-0.998629763137585
COL13A1	Tumor-loss LOCKs	common PMDs	-0.990336187781101	NE2_KYSE510.T	KYSE510	-0.990336187781101
KCNMA1-AS1	Tumor-gain LOCKs	common PMDs	-0.992751916411369	NE2_KYSE510.T	KYSE510	-0.992751916411369
LINC00856	Shared LOCKs	common PMDs	-0.991762128457284	NE2_KYSE510.T	KYSE510	-0.991762128457284
EIF5AL1	Tumor-loss LOCKs	common PMDs	-0.345465010138	NE2_KYSE510.T	KYSE510	-0.345465010138
LINC02679	Tumor-loss LOCKs	common PMDs	-0.944643408024349	NE2_KYSE510.T	KYSE510	-0.944643408024349
BEND3P3	Tumor-loss LOCKs	common PMDs	-0.42208851709507	NE2_KYSE510.T	KYSE510	-0.42208851709507
BMS1P21	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MBL1P	Tumor-loss LOCKs	common PMDs	-0.988492272907925	NE2_KYSE510.T	KYSE510	-0.988492272907925
SFTPD	Tumor-loss LOCKs	common PMDs	-0.626876761719854	NE2_KYSE510.T	KYSE510	-0.626876761719854
GRID1	Tumor-gain LOCKs	common PMDs	-0.983223560139599	NE2_KYSE510.T	KYSE510	-0.983223560139599
MIR346	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CRTAC1	Shared LOCKs	common PMDs	-0.959737044738513	NE2_KYSE510.T	KYSE510	-0.959737044738513
CNNM1	Tumor-loss LOCKs	common PMDs	0.221094156556197	NE2_KYSE510.T	KYSE510	0.221094156556197
PAX2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ATRNL1	Tumor-loss LOCKs	common PMDs	-0.983293271492406	NE2_KYSE510.T	KYSE510	-0.983293271492406
GFRA1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CCDC172	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PNLIPRP3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PNLIP	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EMX2OS	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EMX2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02674	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CASC2	Shared LOCKs	common PMDs	-0.513512480091603	NE2_KYSE510.T	KYSE510	-0.513512480091603
PRLHR	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
PLPP4	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01561	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DMBT1	Tumor-gain LOCKs	common PMDs	-0.999936971450154	NE2_KYSE510.T	KYSE510	-0.999936971450154
C10orf120	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
DMBT1L1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CUZD1	Tumor-loss LOCKs	common PMDs	0.166637035818637	NE2_KYSE510.T	KYSE510	0.166637035818637
FAM24B	Tumor-loss LOCKs	common PMDs	0.246287984950339	NE2_KYSE510.T	KYSE510	0.246287984950339
C10orf88B	Tumor-loss LOCKs	common PMDs	0.883991189136506	NE2_KYSE510.T	KYSE510	0.883991189136506
LINC02641	Shared LOCKs	common PMDs	-0.938797943026573	NE2_KYSE510.T	KYSE510	-0.938797943026573
GPR26	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CPXM2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TEX36-AS1	Tumor-loss LOCKs	common PMDs	-0.951757632424669	NE2_KYSE510.T	KYSE510	-0.951757632424669
TEX36	Tumor-loss LOCKs	common PMDs	-0.889568253577597	NE2_KYSE510.T	KYSE510	-0.889568253577597
NPS	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
FOXI2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01163	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02667	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
EBF3	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR4297	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
C10orf143	Tumor-gain LOCKs	common PMDs	-0.531010260039649	NE2_KYSE510.T	KYSE510	-0.531010260039649
MIR378C	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TCERG1L	Tumor-gain LOCKs	common PMDs	-0.988573228016697	NE2_KYSE510.T	KYSE510	-0.988573228016697
TCERG1L-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01164	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CFAP46	Tumor-gain LOCKs	common PMDs	-1.00097217812211	NE2_KYSE510.T	KYSE510	-1.00097217812211
LINC01166	Tumor-gain LOCKs	common PMDs	-0.913147028618891	NE2_KYSE510.T	KYSE510	-0.913147028618891
LINC01167	Tumor-gain LOCKs	common PMDs	-0.269423694505158	NE2_KYSE510.T	KYSE510	-0.269423694505158
LINC01168	Tumor-gain LOCKs	common PMDs	-0.988560824628746	NE2_KYSE510.T	KYSE510	-0.988560824628746
ADGRA1-AS1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ADGRA1	Tumor-gain LOCKs	common PMDs	-0.998380706480817	NE2_KYSE510.T	KYSE510	-0.998380706480817
KNDC1	Tumor-gain LOCKs	common PMDs	-0.775052111474274	NE2_KYSE510.T	KYSE510	-0.775052111474274
MTG1	Tumor-gain LOCKs	common PMDs	0.0810979017167135	NE2_KYSE510.T	KYSE510	0.0810979017167135
SPRN	Tumor-gain LOCKs	common PMDs	0.272865676669946	NE2_KYSE510.T	KYSE510	0.272865676669946
SCART1	Tumor-gain LOCKs	common PMDs	-0.834846292699971	NE2_KYSE510.T	KYSE510	-0.834846292699971
CYP2E1	Tumor-gain LOCKs	common PMDs	-0.983441507097224	NE2_KYSE510.T	KYSE510	-0.983441507097224
SYCE1	Tumor-gain LOCKs	common PMDs	-0.874515109589429	NE2_KYSE510.T	KYSE510	-0.874515109589429
MUC2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MUC5AC	Tumor-loss LOCKs	common PMDs	-1.00273353576838	NE2_KYSE510.T	KYSE510	-1.00273353576838
LSP1	Tumor-loss LOCKs	common PMDs	-0.80531491192392	NE2_KYSE510.T	KYSE510	-0.80531491192392
MIR4298	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01150	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TNNT3	Tumor-loss LOCKs	common PMDs	0.145897832398138	NE2_KYSE510.T	KYSE510	0.145897832398138
MRPL23-AS1	Tumor-loss LOCKs	common PMDs	-0.276094478402312	NE2_KYSE510.T	KYSE510	-0.276094478402312
LINC01219	Tumor-loss LOCKs	common PMDs	-0.440377820730722	NE2_KYSE510.T	KYSE510	-0.440377820730722
SLC22A18	Tumor-loss LOCKs	common PMDs	-0.0856508073055071	NE2_KYSE510.T	KYSE510	-0.0856508073055071
PHLDA2	Tumor-loss LOCKs	common PMDs	0.842778204803811	NE2_KYSE510.T	KYSE510	0.842778204803811
SNORA54	Tumor-loss LOCKs	common PMDs	0.5043507507965	NE2_KYSE510.T	KYSE510	0.5043507507965
MRGPRG	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MRGPRG-AS1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MRGPRE	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR52K2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR52K1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TRIM68	Tumor-gain LOCKs	common PMDs	0.499555413686731	NE2_KYSE510.T	KYSE510	0.499555413686731
OR51D1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR51E1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR51E2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR51C1P	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR51F1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR52R1	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR51F2	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
STK33	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CALCA	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
CALCB	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02729	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MRGPRX1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC6A5	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC01616	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
KCNA4	Tumor-loss LOCKs	common PMDs	-0.994694880698556	NE2_KYSE510.T	KYSE510	-0.994694880698556
FSHB	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MPPED2	Tumor-loss LOCKs	common PMDs	-0.830339327147642	NE2_KYSE510.T	KYSE510	-0.830339327147642
MPPED2-AS1	Tumor-loss LOCKs	common PMDs	-0.810124186427586	NE2_KYSE510.T	KYSE510	-0.810124186427586
PAX6	Tumor-loss LOCKs	common PMDs	-0.761150683690453	NE2_KYSE510.T	KYSE510	-0.761150683690453
PAUPAR	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WT1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
WT1-AS	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR129-2	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02696	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02687	Shared LOCKs	common PMDs	-0.989120748678749	NE2_KYSE510.T	KYSE510	-0.989120748678749
CHST1	Shared LOCKs	common PMDs	-0.96889733741274	NE2_KYSE510.T	KYSE510	-0.96889733741274
MIR7154	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02690	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02716	Tumor-gain LOCKs	common PMDs	-0.757461325192727	NE2_KYSE510.T	KYSE510	-0.757461325192727
TRIM49B	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TRIM64C	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GLYATL2	Tumor-loss LOCKs	common PMDs	-0.1661153019711	NE2_KYSE510.T	KYSE510	-0.1661153019711
GLYATL1	Tumor-loss LOCKs	common PMDs	-0.466952964692958	NE2_KYSE510.T	KYSE510	-0.466952964692958
GLYATL1B	Shared LOCKs	common PMDs	-0.960726216155396	NE2_KYSE510.T	KYSE510	-0.960726216155396
OR5AN1	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR5A2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR5A1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR4D6	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OR4D10	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OOSP4B	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
OOSP2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A3	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02705	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A6A	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A4E	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR6503	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A4A	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A6E	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A7	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A14	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A5	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A1	Shared LOCKs	common PMDs	-0.996134522855419	NE2_KYSE510.T	KYSE510	-0.996134522855419
MS4A12	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MS4A13	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC00301	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SCGB2A1	Shared LOCKs	common PMDs	-0.859852413553706	NE2_KYSE510.T	KYSE510	-0.859852413553706
SCGB1D2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SCGB2A2	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SCGB1D4	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC22A8	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC22A24	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC22A25	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC22A10	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
SLC22A9	Shared LOCKs	common PMDs	-0.969011755858103	NE2_KYSE510.T	KYSE510	-0.969011755858103
PLAAT5	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02724	Tumor-loss LOCKs	common PMDs	-0.663225078639793	NE2_KYSE510.T	KYSE510	-0.663225078639793
FGF19	Tumor-loss LOCKs	common PMDs	-0.742590312046944	NE2_KYSE510.T	KYSE510	-0.742590312046944
FGF4	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02753	Tumor-loss LOCKs	common PMDs	-0.170702201420442	NE2_KYSE510.T	KYSE510	-0.170702201420442
LINC02584	Tumor-loss LOCKs	common PMDs	-0.964754328226038	NE2_KYSE510.T	KYSE510	-0.964754328226038
SHANK2	Tumor-gain LOCKs	common PMDs	-0.749287945726337	NE2_KYSE510.T	KYSE510	-0.749287945726337
SHANK2-AS3	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
MIR3664	Tumor-gain LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
ELMOD1	Tumor-loss LOCKs	common PMDs	-0.997638202594198	NE2_KYSE510.T	KYSE510	-0.997638202594198
RAB39A	Tumor-loss LOCKs	common PMDs	-0.938484632656429	NE2_KYSE510.T	KYSE510	-0.938484632656429
LINC02763	Tumor-loss LOCKs	common PMDs	-0.77360182678696	NE2_KYSE510.T	KYSE510	-0.77360182678696
LINC02764	Tumor-loss LOCKs	common PMDs	-0.895185884244123	NE2_KYSE510.T	KYSE510	-0.895185884244123
NCAM1	Tumor-loss LOCKs	common PMDs	-0.477409005210258	NE2_KYSE510.T	KYSE510	-0.477409005210258
NCAM1-AS1	Tumor-loss LOCKs	common PMDs	-0.969505627595154	NE2_KYSE510.T	KYSE510	-0.969505627595154
DRD2	Tumor-loss LOCKs	common PMDs	-0.975126339135461	NE2_KYSE510.T	KYSE510	-0.975126339135461
MIR4301	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
TMPRSS5	Tumor-loss LOCKs	common PMDs	-0.708601539087139	NE2_KYSE510.T	KYSE510	-0.708601539087139
HTR3B	Tumor-loss LOCKs	common PMDs	-0.968290752737164	NE2_KYSE510.T	KYSE510	-0.968290752737164
HTR3A	Shared LOCKs	common PMDs	-0.974865225137385	NE2_KYSE510.T	KYSE510	-0.974865225137385
DSCAML1	Shared LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GRIK4	Tumor-loss LOCKs	common PMDs	-0.791650360991331	NE2_KYSE510.T	KYSE510	-0.791650360991331
TECTA	Tumor-loss LOCKs	common PMDs	-0.824843518232092	NE2_KYSE510.T	KYSE510	-0.824843518232092
UBASH3B	Tumor-loss LOCKs	common PMDs	0.881139140085317	NE2_KYSE510.T	KYSE510	0.881139140085317
CRTAM	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
JHY	Tumor-loss LOCKs	common PMDs	-0.359517700784992	NE2_KYSE510.T	KYSE510	-0.359517700784992
BSX	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
LINC02727	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
GRAMD1B	Tumor-loss LOCKs	common PMDs	-0.681433064364579	NE2_KYSE510.T	KYSE510	-0.681433064364579
MIR4493	Tumor-loss LOCKs	common PMDs	-1.00515515552036	NE2_KYSE510.T	KYSE510	-1.00515515552036
